index,accident_id,STATE,ST_CASE,VEH_NO,VE_FORMS,NUMOCCS,DAY,MONTH,HOUR,MINUTE,HARM_EV,MAN_COLL,UNITTYPE,HIT_RUN,REG_STAT,OWNER,MAKE,MODEL,MAK_MOD,BODY_TYP,MOD_YEAR,VIN,VIN_1,VIN_2,VIN_3,VIN_4,VIN_5,VIN_6,VIN_7,VIN_8,VIN_9,VIN_10,VIN_11,VIN_12,TOW_VEH,J_KNIFE,MCARR_I1,MCARR_I2,MCARR_ID,GVWR,V_CONFIG,CARGO_BT,HAZ_INV,HAZ_PLAC,HAZ_ID,HAZ_CNO,HAZ_REL,BUS_USE,SPEC_USE,EMER_USE,TRAV_SP,UNDERIDE,ROLLOVER,ROLINLOC,IMPACT1,DEFORMED,TOWED,M_HARM,VEH_SC1,VEH_SC2,FIRE_EXP,DR_PRES,L_STATE,DR_ZIP,L_STATUS,L_TYPE,CDL_STAT,L_ENDORS,L_COMPL,L_RESTRI,DR_HGT,DR_WGT,PREV_ACC,PREV_SUS,PREV_DWI,PREV_SPD,PREV_OTH,FIRST_MO,FIRST_YR,LAST_MO,LAST_YR,SPEEDREL,DR_SF1,DR_SF2,DR_SF3,DR_SF4,VTRAFWAY,VNUM_LAN,VSPD_LIM,VALIGN,VPROFILE,VPAVETYP,VSURCOND,VTRAFCON,VTCONT_F,P_CRASH1,P_CRASH2,P_CRASH3,PCRASH4,PCRASH5,ACC_TYPE,TRLR1VIN,TRLR2VIN,TRLR3VIN,DEATHS,DR_DRINK,VINTYPE,VINMAKE,VINA_MOD,VIN_BT,VINMODYR,VIN_LNGT,VIN_WGT,WGTCD_TR,WHLBS_LG,WHLBS_SH,SER_TR,FUELCODE,MCYCL_DS,CARBUR,CYLINDER,DISPLACE,MCYCL_CY,MCYCL_WT,TIRE_SZE,TON_RAT,TRK_WT,TRKWTVAR,VIN_REST,WHLDRWHL,Year
331,2016040235,4,40235,1,3,2,28,4,13,42,12,6,1,0,4,2,35,39,35039,4,1999,JN1CA21D6XT8,J,N,1,C,A,2,1,D,6,X,T,8,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,82,6,2,12,0,0,0,1,4,85204,0,0,0,0,0,0,999,999,0,0,0,0,0,0,0,0,0,0,39,91,0,0,2,6,45,1,1,8,1,3,3,1,17,99,9,3,83,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
332,2016040235,4,40235,2,3,1,28,4,13,42,12,6,1,0,4,1,41,471,41471,30,2000,4F4YR16V9YTM,4,F,4,Y,R,1,6,V,9,Y,T,M,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,12,6,2,12,0,0,0,1,4,85302,6,1,0,0,3,3,72,160,0,0,0,1,0,3,2012,3,2012,0,0,0,0,0,2,5,45,1,1,8,1,3,3,11,66,99,9,3,82,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
333,2016040235,4,40235,3,3,1,28,4,13,42,12,6,1,0,4,3,20,461,20461,21,2010,1GCUGAD49A11,1,G,C,U,G,A,D,4,9,A,1,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,98,6,2,12,0,0,0,1,4,85143,6,1,0,0,3,0,69,165,0,0,0,1,0,11,2015,11,2015,0,0,0,0,0,2,5,45,1,1,8,1,3,3,11,66,99,9,3,98,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
334,2016040236,4,40236,1,2,1,29,4,17,5,12,6,1,0,4,1,35,43,35043,4,2001,3N1CB51D31L5,3,N,1,C,B,5,1,D,3,1,L,5,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,50,0,0,0,83,6,2,12,0,0,0,1,4,85342,6,1,0,0,3,0,64,170,0,0,0,1,0,6,2015,6,2015,0,28,0,0,0,1,2,35,3,1,2,1,0,0,14,10,99,9,6,66,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
335,2016040236,4,40236,2,2,1,29,4,17,5,12,6,1,0,4,1,12,473,12473,30,2005,1FMZU67KX5UA,1,F,M,Z,U,6,7,K,X,5,U,A,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,12,6,2,12,0,0,0,1,4,85308,6,1,0,0,3,3,65,150,0,0,0,0,0,0,0,0,0,0,89,0,0,0,1,2,35,2,1,2,1,0,0,14,62,99,9,3,66,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
336,2016040237,4,40237,1,2,3,5,4,8,43,12,6,1,0,6,1,37,441,37441,20,2016,5FNRL5H66GB0,5,F,N,R,L,5,H,6,6,G,B,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,62,6,2,12,0,0,0,1,6,90731,6,1,0,0,3,3,64,205,0,0,0,0,0,0,0,0,0,0,38,0,0,0,1,2,65,1,1,2,1,20,3,11,15,99,9,1,82,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
337,2016040237,4,40237,2,2,1,5,4,8,43,12,6,1,0,4,1,7,472,7472,31,2006,1D7HE22K56S7,1,D,7,H,E,2,2,K,5,6,S,7,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,4,85128,6,1,0,0,3,3,67,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,65,1,1,2,1,0,0,1,67,16,2,1,83,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
338,2016040238,4,40238,1,1,1,11,4,5,49,17,0,1,0,4,4,49,40,49040,4,2016,4T1BF1FK9GU1,4,T,1,B,F,1,F,K,9,G,U,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,999,0,1,3,12,6,2,17,0,0,0,1,4,85748,6,1,0,0,3,0,72,265,0,0,0,0,2,6,2014,4,2015,4,0,0,0,0,3,2,55,2,1,2,1,40,3,14,12,99,9,4,6,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
339,2016040239,4,40239,1,1,2,27,1,16,10,5,0,1,9,99,9,99,999,99999,99,9999,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,0,0,9,5,0,0,0,1,99,99999,9,9,99,9,9,9,999,999,99,99,99,99,99,99,9999,99,9999,9,99,99,99,99,9,9,99,1,9,9,99,99,9,99,98,99,9,9,0,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
340,2016040240,4,40240,1,1,2,21,2,99,99,99,99,1,9,99,9,99,999,99999,99,9999,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,99,9,9,99,0,0,0,1,99,99999,9,9,99,0,9,9,999,999,99,99,99,99,99,99,9999,99,9999,9,99,99,99,99,9,9,99,9,9,9,99,99,9,99,99,99,9,9,99,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
341,2016040241,4,40241,1,2,1,3,4,17,27,12,6,1,0,4,1,77,706,77706,80,2007,5VPCB26D6730,5,V,P,C,B,2,6,D,6,7,3,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,62,6,2,12,0,0,0,1,4,85310,6,1,0,0,2,3,72,180,0,0,0,2,0,8,2011,8,2014,0,39,0,0,0,2,3,25,1,1,2,1,20,3,1,17,99,1,1,69,No Trailing Units,No Trailing Units,No Trailing Units,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2016
342,2016040241,4,40241,2,2,1,3,4,17,27,12,6,1,0,4,1,14,6,14006,4,2002,2MEFM75W62X6,2,M,E,F,M,7,5,W,6,2,X,6,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,12,6,2,12,32,0,0,1,4,85331,6,1,0,0,3,3,61,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,25,1,1,2,1,20,3,11,63,1,1,1,68,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
343,2016040242,4,40242,1,1,2,13,4,17,8,18,0,1,0,4,1,98,998,98998,95,2010,1A9LA21A2AM7,1,A,9,L,A,2,1,A,2,A,M,7,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,12,4,5,18,0,0,0,1,8,80906,6,1,0,0,3,3,68,155,1,0,0,0,0,8,2014,8,2014,0,81,0,0,0,1,2,25,1,1,2,1,0,0,1,90,99,1,1,12,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
344,2016040243,4,40243,1,1,1,16,4,10,58,8,0,1,1,4,1,59,34,59034,4,2001,JT8BD69S2101,J,T,8,B,D,6,9,S,2,1,0,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,2,5,8,0,0,0,1,4,85138,6,1,0,0,3,0,67,150,0,0,0,2,1,6,2012,1,2014,0,0,0,0,0,6,1,50,2,6,2,1,0,0,14,80,99,9,1,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
345,2016040244,4,40244,1,1,2,22,4,19,43,8,0,1,0,35,1,20,4,20004,2,2005,1G1YY24U6551,1,G,1,Y,Y,2,4,U,6,5,5,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,22,0,0,0,12,2,5,8,0,0,0,1,35,87108,6,1,0,0,3,0,66,165,98,0,0,1,0,7,2013,7,2013,0,0,0,0,0,5,5,30,1,1,8,1,0,0,1,80,99,9,3,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
346,2016040245,4,40245,1,1,3,22,4,21,0,8,0,1,1,92,0,7,482,7482,31,2005,3D7MS48C85G8,3,D,7,M,S,4,8,C,8,5,G,8,0,0,88,None,None,2,1,96,1,0,0,0,0,0,0,0,65,0,0,0,12,2,5,8,0,0,0,1,4,85145,6,1,0,0,3,0,68,165,0,0,0,1,1,1,2013,3,2013,0,91,0,0,0,1,2,50,1,1,2,1,0,0,1,80,6,1,1,13,No Trailing Units,No Trailing Units,No Trailing Units,0,1,,,,,,,,,,,,,,,,,,,,,,,,,2016
347,2016040246,4,40246,1,1,3,3,4,6,30,1,0,1,0,4,1,2,403,2403,14,2007,1J4GA39127L1,1,J,4,G,A,3,9,1,2,7,L,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,45,0,1,5,0,6,2,1,0,0,0,1,4,85331,6,1,0,0,3,0,70,150,0,1,0,1,0,10,2015,11,2015,4,0,0,0,0,1,2,0,2,6,5,1,40,3,14,12,99,9,4,10,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
348,2016040247,4,40247,1,1,2,14,4,8,46,9,0,1,0,4,1,49,46,49046,5,2013,JTDKN3DU2D55,J,T,D,K,N,3,D,U,2,D,5,5,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,46,0,0,0,1,6,2,9,0,0,0,1,4,85298,6,1,0,0,3,0,64,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,45,1,1,8,1,0,0,1,11,99,1,4,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
349,2016040248,4,40248,1,1,1,1,4,12,30,9,0,1,9,99,9,99,999,99999,99,9999,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,99,9,9,9,0,0,0,1,99,99999,9,9,99,0,9,9,999,999,99,99,99,99,99,99,9999,99,9999,9,99,99,99,99,9,9,99,9,9,9,99,99,9,99,85,99,9,9,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
350,2016040249,4,40249,1,1,2,2,4,6,35,18,0,1,0,4,2,20,16,20016,2,2000,1G1JF12T7Y71,1,G,1,J,F,1,2,T,7,Y,7,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,1,9,98,6,2,99,0,0,0,1,4,85941,0,0,0,0,0,0,999,999,0,0,0,0,0,0,0,0,0,3,99,99,99,99,9,9,98,3,6,8,1,0,0,14,99,99,9,9,16,No Trailing Units,No Trailing Units,No Trailing Units,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2016
351,2016040250,4,40250,1,3,3,2,4,16,29,12,1,1,0,4,2,20,421,20421,15,1995,3GNEK18K6SG1,3,G,N,E,K,1,8,K,6,S,G,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,12,6,2,12,0,0,0,1,4,85003,0,0,0,0,0,0,999,999,0,0,0,0,0,0,0,0,0,4,91,0,0,0,5,5,35,1,1,2,1,3,3,1,50,8,2,1,20,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
352,2016040250,4,40250,2,3,1,2,4,16,29,12,1,1,0,4,1,76,706,76706,80,2009,JYAVP21E19A0,J,Y,A,V,P,2,1,E,1,9,A,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,6,2,12,0,0,0,1,4,85379,6,1,0,0,3,3,72,190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,35,1,1,2,1,3,3,5,53,1,1,1,21,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
353,2016040250,4,40250,3,3,1,2,4,16,29,12,1,1,0,4,1,52,401,52401,14,2003,JA4LS21H43J0,J,A,4,L,S,2,1,H,4,3,J,0,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,4,5,12,0,0,0,1,4,85379,6,1,0,0,3,0,74,180,0,2,1,0,2,1,2012,2,2014,0,0,0,0,0,5,5,35,1,1,2,1,3,3,5,53,1,1,1,98,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
354,2016040251,4,40251,1,1,1,3,4,99,99,99,99,1,0,99,9,99,999,99999,99,9999,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,99,9,9,99,0,0,0,1,4,85128,6,1,6,0,3,0,69,195,1,0,0,1,2,1,2013,1,2014,9,99,99,99,99,9,9,99,9,9,9,99,99,9,99,99,99,9,9,99,No Trailing Units,No Trailing Units,No Trailing Units,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2016
355,2016040252,4,40252,1,1,1,3,4,99,99,99,99,1,0,99,9,99,999,99999,99,9999,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,99,9,9,99,0,0,0,1,4,85325,6,1,0,0,3,3,73,225,0,0,0,0,0,0,0,0,0,9,89,0,0,0,1,5,99,1,9,2,99,99,9,99,99,99,9,9,99,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
356,2016040253,4,40253,1,1,4,4,4,10,8,1,0,1,0,4,2,12,481,12481,31,2004,1FTRW12W54FA,1,F,T,R,W,1,2,W,5,4,F,A,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,55,0,1,5,0,6,2,1,0,0,0,1,4,85147,0,0,0,0,0,0,66,180,0,0,0,0,0,0,0,0,0,9,99,99,99,99,1,2,55,1,4,2,1,0,0,1,6,99,9,4,7,No Trailing Units,No Trailing Units,No Trailing Units,2,1,,,,,,,,,,,,,,,,,,,,,,,,,2016
357,2016040254,4,40254,1,1,4,7,4,5,30,35,0,1,0,4,2,12,471,12471,30,2002,1FTZR45E82PB,1,F,T,Z,R,4,5,E,8,2,P,B,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,1,5,98,6,2,1,0,0,0,1,4,86021,6,1,0,0,3,0,49,140,0,0,0,0,0,0,0,0,0,4,58,0,0,0,1,2,0,1,1,5,1,0,0,1,5,7,3,4,2,No Trailing Units,No Trailing Units,No Trailing Units,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2016
358,2016040255,4,40255,1,1,1,7,4,13,14,35,0,1,0,4,1,98,706,98706,80,2016,56KMSB007G31,5,6,K,M,S,B,0,0,7,G,3,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,45,0,0,0,12,6,2,35,0,0,0,1,4,85254,6,1,0,0,3,0,63,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,45,3,1,2,1,0,0,14,13,99,9,4,1,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
359,2016040256,4,40256,1,1,1,8,4,21,50,1,0,1,0,99,9,99,999,99999,99,9999,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,999,0,1,5,0,9,9,1,0,0,0,1,4,86503,6,1,0,0,3,3,67,160,0,0,0,0,0,0,0,0,0,9,99,99,99,99,9,9,99,9,9,9,99,99,9,99,99,99,9,9,99,No Trailing Units,No Trailing Units,No Trailing Units,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2016
360,2016040257,4,40257,1,1,1,9,4,18,53,9,0,1,1,4,1,20,404,20404,14,2014,2GNALAEK3E62,2,G,N,A,L,A,E,K,3,E,6,2,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,12,2,5,9,0,0,0,1,4,85310,6,1,0,0,3,0,64,130,0,0,0,0,0,0,0,0,0,3,91,0,0,0,1,2,25,1,1,8,1,0,0,1,83,99,9,1,13,No Trailing Units,No Trailing Units,No Trailing Units,0,1,,,,,,,,,,,,,,,,,,,,,,,,,2016
361,2016040258,4,40258,1,2,1,11,4,19,6,12,6,1,0,4,1,24,1,24001,4,2000,1G8ZJ5277YZ1,1,G,8,Z,J,5,2,7,7,Y,Z,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,12,6,2,12,0,0,0,1,4,85351,6,1,0,0,3,0,70,230,0,0,0,2,1,6,2011,1,2013,3,91,0,0,0,2,3,30,1,1,2,1,3,3,1,17,16,2,1,69,No Trailing Units,No Trailing Units,No Trailing Units,0,1,,,,,,,,,,,,,,,,,,,,,,,,,2016
362,2016040258,4,40258,2,2,1,11,4,19,6,12,6,1,0,27,1,12,22,12022,6,2007,1FMZK02117GA,1,F,M,Z,K,0,2,1,1,7,G,A,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,82,6,2,12,0,0,0,1,27,55901,6,1,0,0,3,3,66,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,30,1,1,2,1,3,3,11,63,99,9,1,68,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
363,2016040259,4,40259,1,1,4,12,4,0,30,1,0,1,0,4,1,22,20,22020,4,2000,1G2WJ52J0YF1,1,G,2,W,J,5,2,J,0,Y,F,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,57,0,1,5,0,6,2,1,0,0,0,1,4,85128,6,1,0,0,3,0,72,270,0,2,0,2,0,11,2011,3,2012,4,91,0,0,0,1,2,45,1,1,5,1,0,0,1,6,99,3,4,2,No Trailing Units,No Trailing Units,No Trailing Units,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2016
364,2016040260,4,40260,1,2,1,21,4,10,51,12,6,1,0,4,1,12,402,12402,14,2011,1FMCU0DG8BKA,1,F,M,C,U,0,D,G,8,B,K,A,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,35,0,0,0,12,6,2,12,0,0,0,1,4,85383,6,1,0,0,3,3,61,107,0,0,0,0,0,0,0,0,0,0,39,91,0,0,2,4,40,1,1,8,1,3,3,1,17,99,1,1,86,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
365,2016040260,4,40260,2,2,2,21,4,10,51,12,6,1,0,4,1,49,472,49472,30,2006,5TETU62N36Z1,5,T,E,T,U,6,2,N,3,6,Z,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,20,0,0,0,82,6,2,12,0,0,0,1,4,85308,6,1,0,0,3,0,67,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,25,1,1,8,1,3,3,1,66,1,1,1,87,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
366,2016040261,4,40261,1,2,99,22,4,20,32,1,0,1,1,99,9,99,399,99399,9,9999,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,98,9,5,12,0,0,0,1,99,99999,9,9,99,0,9,9,999,999,99,99,99,99,99,99,9999,99,9999,9,38,0,0,0,0,0,0,0,0,0,0,99,9,99,99,99,9,9,98,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
367,2016040261,4,40261,2,2,1,22,4,20,32,1,0,1,0,99,9,99,709,99709,89,9999,Unknown,9,9,9,9,9,9,9,9,9,9,9,9,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,0,9,9,12,0,0,0,1,4,85307,6,1,0,0,3,0,66,175,0,0,0,0,0,0,0,0,0,9,99,99,99,99,2,9,99,1,9,9,99,0,0,99,73,99,9,9,98,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
368,2016040262,4,40262,1,2,5,24,4,4,11,12,2,1,0,4,2,35,39,35039,4,2013,1N4AA5AP1DC8,1,N,4,A,A,5,A,P,1,D,C,8,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,4,85226,0,0,0,0,0,0,71,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,65,2,4,2,1,0,0,14,12,99,1,4,50,No Trailing Units,No Trailing Units,No Trailing Units,3,1,,,,,,,,,,,,,,,,,,,,,,,,,2016
369,2016040262,4,40262,2,2,1,24,4,4,11,12,2,1,0,4,3,87,884,87884,66,2013,1XPVDP9X8DD2,1,X,P,V,D,P,9,X,8,D,D,2,1,1,57,2276882,572276882,3,6,98,1,0,0,0,0,0,0,0,999,0,0,0,12,6,2,12,0,0,0,1,4,85013,6,1,6,0,3,3,67,205,0,0,0,0,0,0,0,0,0,0,99,99,99,99,2,2,65,3,4,2,1,0,0,14,62,99,1,1,51,1JJV532W4WL5,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
370,2016040263,4,40263,1,1,1,26,4,16,35,35,0,1,0,4,1,2,404,2404,14,1996,1J4FJ68S7TL2,1,J,4,F,J,6,8,S,7,T,L,2,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,32,0,1,5,12,6,2,1,0,0,0,1,4,85053,6,1,0,0,3,0,71,160,1,0,0,1,0,9,2015,10,2015,0,35,24,0,0,1,2,55,1,1,8,1,0,0,6,12,6,1,4,8,No Trailing Units,No Trailing Units,No Trailing Units,1,1,,,,,,,,,,,,,,,,,,,,,,,,,2016
371,2016040264,4,40264,1,2,1,5,4,8,1,39,0,1,0,4,2,55,401,55401,14,2004,KM8SB12B54U6,K,M,8,S,B,1,2,B,5,4,U,6,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,80,0,0,0,98,6,2,25,0,0,0,1,4,85208,6,1,0,0,3,0,73,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,65,1,1,2,1,0,0,99,13,99,9,4,5,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
372,2016040264,4,40264,2,2,1,5,4,8,1,39,0,1,0,4,1,35,47,35047,4,2005,1N4BL11D85C1,1,N,4,B,L,1,1,D,8,5,C,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,65,0,0,0,6,6,2,12,0,0,0,1,4,85210,6,1,0,0,3,3,73,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,65,1,1,2,1,0,0,1,61,99,9,1,98,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
373,2016040265,4,40265,1,2,2,21,4,0,52,12,8,1,0,4,2,20,37,20037,4,2005,1G1ND52F15M2,1,G,1,N,D,5,2,F,1,5,M,2,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,998,0,0,0,82,6,2,12,0,0,0,1,4,85139,6,1,0,0,3,0,65,180,0,0,0,0,1,6,2014,6,2014,0,0,0,0,0,2,2,65,1,1,2,1,0,0,1,12,99,9,4,66,No Trailing Units,No Trailing Units,No Trailing Units,1,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
374,2016040265,4,40265,2,2,1,21,4,0,52,12,8,1,0,4,3,98,809,98809,61,2008,3F6WJ66A88G3,3,F,6,W,J,6,6,A,8,8,G,3,0,0,77,Not Reported,Not Reported,2,1,97,1,0,0,0,0,0,0,0,998,0,0,0,62,6,2,12,0,0,0,1,4,85239,6,1,0,0,3,0,71,200,0,1,0,3,0,2,2012,11,2015,0,0,0,0,0,2,2,65,1,1,2,1,0,0,1,62,99,9,3,66,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
375,2016040266,4,40266,1,1,3,1,4,21,1,8,0,1,0,4,1,47,35,47035,5,2006,YS3FD59Y8611,Y,S,3,F,D,5,9,Y,8,6,1,1,0,0,0,Not Applicable,Not Applicable,0,0,0,1,0,0,0,0,0,0,0,28,0,0,0,62,6,2,8,0,0,0,1,4,85021,6,1,0,0,3,3,66,152,0,0,0,1,0,11,2014,11,2014,0,0,0,0,0,5,6,40,1,1,8,1,3,3,1,80,99,1,1,13,No Trailing Units,No Trailing Units,No Trailing Units,0,0,,,,,,,,,,,,,,,,,,,,,,,,,2016
